,day,LCLid,energy_sum
4793,6/21/2013,MAC003348,4.779
4794,6/22/2013,MAC003348,4.257
4795,6/23/2013,MAC003348,4.74
4796,6/24/2013,MAC003348,12.5289999
4797,6/25/2013,MAC003348,7.919
4798,6/26/2013,MAC003348,5.229
4799,6/27/2013,MAC003348,6.531
4800,6/28/2013,MAC003348,9.28
4801,6/29/2013,MAC003348,9.244
4802,6/30/2013,MAC003348,7.992
4803,7/1/2013,MAC003348,11.4760001
4804,7/2/2013,MAC003348,11.626
4805,7/3/2013,MAC003348,10.789
4806,7/4/2013,MAC003348,8.2
4807,7/5/2013,MAC003348,11.406
4808,7/6/2013,MAC003348,8.9739999
4809,7/7/2013,MAC003348,7.645
4810,7/8/2013,MAC003348,10.888
4811,7/9/2013,MAC003348,6.378
4812,7/10/2013,MAC003348,8.184
4813,7/11/2013,MAC003348,9.566
4814,7/12/2013,MAC003348,8.373
4815,7/13/2013,MAC003348,12.664
4816,7/14/2013,MAC003348,9.011
4817,7/15/2013,MAC003348,8.588
4818,7/16/2013,MAC003348,7.174
4819,7/17/2013,MAC003348,8.656
4820,7/18/2013,MAC003348,8.765
4821,7/19/2013,MAC003348,7.68
4822,7/20/2013,MAC003348,8.729
4823,7/21/2013,MAC003348,8.503
4824,7/22/2013,MAC003348,8.473
4825,7/23/2013,MAC003348,8.62
4826,7/24/2013,MAC003348,8.501
4827,7/25/2013,MAC003348,7.109
4828,7/26/2013,MAC003348,8.303
4829,7/27/2013,MAC003348,7.329
4830,7/28/2013,MAC003348,7.436
4831,7/29/2013,MAC003348,8.741
4832,7/30/2013,MAC003348,9.562
4833,7/31/2013,MAC003348,8.405
4834,8/1/2013,MAC003348,7.823
4835,8/2/2013,MAC003348,7.491
4836,8/3/2013,MAC003348,8.215
4837,8/4/2013,MAC003348,7.565
4838,8/5/2013,MAC003348,13.798
4839,8/6/2013,MAC003348,7.909
4840,8/7/2013,MAC003348,8.889
4841,8/8/2013,MAC003348,9.673
4842,8/9/2013,MAC003348,8.365
4843,8/10/2013,MAC003348,10.737
4844,8/11/2013,MAC003348,11.655
4845,8/12/2013,MAC003348,9.739
4846,8/13/2013,MAC003348,8.69
4847,8/14/2013,MAC003348,9.006
4848,8/15/2013,MAC003348,8.042
4849,8/16/2013,MAC003348,8.528
4850,8/17/2013,MAC003348,9.313
4851,8/18/2013,MAC003348,10.89
4852,8/19/2013,MAC003348,10.475
4853,8/20/2013,MAC003348,7.735
4854,8/21/2013,MAC003348,8.124
4855,8/22/2013,MAC003348,8.538
4856,8/23/2013,MAC003348,8.064
4857,8/24/2013,MAC003348,12.503
4858,8/25/2013,MAC003348,14.7260001
4859,8/26/2013,MAC003348,10.074
4860,8/27/2013,MAC003348,9.782
4861,8/28/2013,MAC003348,8.014
4862,8/29/2013,MAC003348,11.223
4863,8/30/2013,MAC003348,9.93
4864,8/31/2013,MAC003348,13.927
4865,9/1/2013,MAC003348,10.846
4866,9/2/2013,MAC003348,9.312
4867,9/3/2013,MAC003348,14.924
4868,9/4/2013,MAC003348,10.609
4869,9/5/2013,MAC003348,13.722
4870,9/6/2013,MAC003348,16.4599999
4871,9/7/2013,MAC003348,15.9270001
4872,9/8/2013,MAC003348,12.382
4873,9/9/2013,MAC003348,11.967
4874,9/10/2013,MAC003348,10.831
4875,9/11/2013,MAC003348,10.993
4876,9/12/2013,MAC003348,10.84
4877,9/13/2013,MAC003348,14.5629999
4878,9/14/2013,MAC003348,10.548
4879,9/15/2013,MAC003348,11.193
4880,9/16/2013,MAC003348,9.214
4881,9/17/2013,MAC003348,9.93
4882,9/18/2013,MAC003348,10.589
4883,9/19/2013,MAC003348,9.647
4884,9/20/2013,MAC003348,8.898
4885,9/21/2013,MAC003348,15.967
4886,9/22/2013,MAC003348,13.1819999
4887,9/23/2013,MAC003348,11.408
4888,9/24/2013,MAC003348,9.331
4889,9/25/2013,MAC003348,8.708
4890,9/26/2013,MAC003348,8.322
4891,9/27/2013,MAC003348,9.416
4892,9/28/2013,MAC003348,10.014
4893,9/29/2013,MAC003348,12.379
4894,9/30/2013,MAC003348,11.598
4895,10/1/2013,MAC003348,10.477
4896,10/2/2013,MAC003348,10.362
4897,10/3/2013,MAC003348,9.764
4898,10/4/2013,MAC003348,14.3930001
4899,10/5/2013,MAC003348,12.891
4900,10/6/2013,MAC003348,8.697
4901,10/7/2013,MAC003348,10.733
4902,10/8/2013,MAC003348,10.264
4903,10/9/2013,MAC003348,9.249
4904,10/10/2013,MAC003348,16.904
4905,10/11/2013,MAC003348,11.537
4906,10/12/2013,MAC003348,9.427
4907,10/13/2013,MAC003348,14.3980001
4908,10/14/2013,MAC003348,14.13
4909,10/15/2013,MAC003348,11.099
4910,10/16/2013,MAC003348,14.629
4911,10/17/2013,MAC003348,10.584
4912,10/18/2013,MAC003348,14.5069998
4913,10/19/2013,MAC003348,12.337
4914,10/20/2013,MAC003348,9.493
4915,10/21/2013,MAC003348,12.444
4916,10/22/2013,MAC003348,11.649
4917,10/23/2013,MAC003348,13.337
4918,10/24/2013,MAC003348,15.4479999
4919,10/25/2013,MAC003348,10.505
4920,10/26/2013,MAC003348,13.346
4921,10/27/2013,MAC003348,11.7340001
4922,10/28/2013,MAC003348,15.981
4923,10/29/2013,MAC003348,12.218
4924,10/30/2013,MAC003348,11.423
4925,10/31/2013,MAC003348,12.524
4926,11/1/2013,MAC003348,11.677
4927,11/2/2013,MAC003348,11.201
4928,11/3/2013,MAC003348,12.172
4929,11/4/2013,MAC003348,15.703
4930,11/5/2013,MAC003348,17.1010001
4931,11/6/2013,MAC003348,13.127
4932,11/7/2013,MAC003348,10.88
4933,11/8/2013,MAC003348,11.764
4934,11/9/2013,MAC003348,13.4
4935,11/10/2013,MAC003348,17.9930001
4936,11/11/2013,MAC003348,11.099
4937,11/12/2013,MAC003348,11.076
4938,11/13/2013,MAC003348,13.492
4939,11/14/2013,MAC003348,10.004
4940,11/15/2013,MAC003348,13.763
4941,11/16/2013,MAC003348,20.9699999
4942,11/17/2013,MAC003348,10.982
4943,11/18/2013,MAC003348,14.066
4944,11/19/2013,MAC003348,14.853
4945,11/20/2013,MAC003348,13.005
4946,11/21/2013,MAC003348,14.545
4947,11/22/2013,MAC003348,13.71
4948,11/23/2013,MAC003348,17.29
4949,11/24/2013,MAC003348,13.735
4950,11/25/2013,MAC003348,14.919
4951,11/26/2013,MAC003348,12.98
4952,11/27/2013,MAC003348,11.511
4953,11/28/2013,MAC003348,14.656
4954,11/29/2013,MAC003348,18.1110002
4955,11/30/2013,MAC003348,14.922
4956,12/1/2013,MAC003348,14.407
4957,12/2/2013,MAC003348,13.942
4958,12/3/2013,MAC003348,12.994
4959,12/4/2013,MAC003348,14.369
4960,12/5/2013,MAC003348,11.505
4961,12/6/2013,MAC003348,17.0579999
4962,12/7/2013,MAC003348,12.6409999
4963,12/8/2013,MAC003348,10.671
4964,12/9/2013,MAC003348,12.573
4965,12/10/2013,MAC003348,14.076
4966,12/11/2013,MAC003348,14.722
4967,12/12/2013,MAC003348,12.087
4968,12/13/2013,MAC003348,19.757
4969,12/14/2013,MAC003348,12.75
4970,12/15/2013,MAC003348,14.731
4971,12/16/2013,MAC003348,12.928
4972,12/17/2013,MAC003348,13.1269999
4973,12/18/2013,MAC003348,12.881
4974,12/19/2013,MAC003348,13.546
4975,12/20/2013,MAC003348,13.96
4976,12/21/2013,MAC003348,15.9810001
4977,12/22/2013,MAC003348,12.274
4978,12/23/2013,MAC003348,14.388
4979,12/24/2013,MAC003348,22.2389999
4980,12/25/2013,MAC003348,25.459
4981,12/26/2013,MAC003348,26.7649999
4982,12/27/2013,MAC003348,19.842
4983,12/28/2013,MAC003348,19.5249999
4984,12/29/2013,MAC003348,12.198
4985,12/30/2013,MAC003348,23.574
4986,12/31/2013,MAC003348,21.8559999
4987,1/1/2014,MAC003348,20.196
4988,1/2/2014,MAC003348,13.161
4989,1/3/2014,MAC003348,15.531
4990,1/4/2014,MAC003348,17.687
4991,1/5/2014,MAC003348,15.433
4992,1/6/2014,MAC003348,17.873
4993,1/7/2014,MAC003348,17.062
4994,1/8/2014,MAC003348,12.057
4995,1/9/2014,MAC003348,13.196
4996,1/10/2014,MAC003348,16.147
4997,1/11/2014,MAC003348,18.525
4998,1/12/2014,MAC003348,16.225
4999,1/13/2014,MAC003348,17.987
5000,1/14/2014,MAC003348,21.912
5001,1/15/2014,MAC003348,13.242
5002,1/16/2014,MAC003348,10.896
5003,1/17/2014,MAC003348,23.6529998
5004,1/18/2014,MAC003348,18.8559998
5005,1/19/2014,MAC003348,0.057
5006,1/20/2014,MAC003348,16.324
5007,1/21/2014,MAC003348,19.5170001
5008,1/22/2014,MAC003348,17.7189999
5009,1/23/2014,MAC003348,10.51
5010,1/24/2014,MAC003348,14.051
5011,1/25/2014,MAC003348,20.403
5012,1/26/2014,MAC003348,19.681
5013,1/27/2014,MAC003348,12.057
5014,1/28/2014,MAC003348,13.907
5015,1/29/2014,MAC003348,15.732
5016,1/30/2014,MAC003348,14.483
5017,1/31/2014,MAC003348,11.996
5018,2/1/2014,MAC003348,19.882
5019,2/2/2014,MAC003348,13.507
5020,2/3/2014,MAC003348,13.59
5021,2/4/2014,MAC003348,15.255
5022,2/5/2014,MAC003348,11.783
5023,2/6/2014,MAC003348,12.963
5024,2/7/2014,MAC003348,10.951
5025,2/8/2014,MAC003348,16.9710001
5026,2/9/2014,MAC003348,15.339
5027,2/10/2014,MAC003348,13.687
5028,2/11/2014,MAC003348,13.184
5029,2/12/2014,MAC003348,12.376
5030,2/13/2014,MAC003348,15.924
5031,2/14/2014,MAC003348,11.934
5032,2/15/2014,MAC003348,11.427
5033,2/16/2014,MAC003348,21.191
5034,2/17/2014,MAC003348,11.658
5035,2/18/2014,MAC003348,11.014
5036,2/19/2014,MAC003348,13.139
5037,2/20/2014,MAC003348,18.936
5038,2/21/2014,MAC003348,11.185
5039,2/22/2014,MAC003348,8.674
5040,2/23/2014,MAC003348,10.105
5041,2/24/2014,MAC003348,14.834
5042,2/25/2014,MAC003348,14.5549999
5043,2/26/2014,MAC003348,12.412
5044,2/27/2014,MAC003348,17.9910001
5045,2/28/2014,MAC003348,0.071
5046,9/28/2012,MAC003388,15.2549999
5047,9/29/2012,MAC003388,25.8249999
5048,9/30/2012,MAC003388,29.796
5049,10/1/2012,MAC003388,28.9750003
5050,10/2/2012,MAC003388,27.297
5051,10/3/2012,MAC003388,30.1809999
5052,10/4/2012,MAC003388,19.0289999
5053,10/5/2012,MAC003388,39.558
5054,10/6/2012,MAC003388,37.0850001
5055,10/7/2012,MAC003388,35.5379998
5056,10/8/2012,MAC003388,11.776
5057,10/9/2012,MAC003388,8.191
5058,10/10/2012,MAC003388,7.938
5059,10/11/2012,MAC003388,7.934
5060,10/12/2012,MAC003388,7.672
5061,10/13/2012,MAC003388,23.6029999
5062,10/14/2012,MAC003388,20.978
5063,10/15/2012,MAC003388,18.637
5064,10/16/2012,MAC003388,18.399
5065,10/17/2012,MAC003388,25.1120001
5066,10/18/2012,MAC003388,25.5249999
5067,10/19/2012,MAC003388,30.0870002
5068,10/20/2012,MAC003388,33.834
5069,10/21/2012,MAC003388,31.506
5070,10/22/2012,MAC003388,29.3200003
5071,10/23/2012,MAC003388,34.9819999
5072,10/24/2012,MAC003388,18.591
5073,10/25/2012,MAC003388,27.5089997
5074,10/26/2012,MAC003388,21.596
5075,10/27/2012,MAC003388,46.5639998
5076,10/28/2012,MAC003388,30.9470002
5077,10/29/2012,MAC003388,27.9279998
5078,10/30/2012,MAC003388,21.3959999
5079,10/31/2012,MAC003388,21.1200001
5080,11/1/2012,MAC003388,17.7899999
5081,11/2/2012,MAC003388,28.8470002
5082,11/3/2012,MAC003388,33.4980002
5083,11/4/2012,MAC003388,28.7079999
5084,11/5/2012,MAC003388,20.6169999
5085,11/6/2012,MAC003388,23.593
5086,11/7/2012,MAC003388,23.4690001
5087,11/8/2012,MAC003388,32.8180001
5088,11/9/2012,MAC003388,44.7099998
5089,11/10/2012,MAC003388,37.3960004
5090,11/11/2012,MAC003388,20.6470002
5091,11/12/2012,MAC003388,27.6049998
5092,11/13/2012,MAC003388,23.5849999
5093,11/14/2012,MAC003388,19.466
5094,11/15/2012,MAC003388,23.669
5095,11/16/2012,MAC003388,40.3259998
5096,11/17/2012,MAC003388,43.6480003
5097,11/18/2012,MAC003388,31.1560002
5098,11/19/2012,MAC003388,19.4679999
5099,11/20/2012,MAC003388,23.337
5100,11/21/2012,MAC003388,25.8709999
5101,11/22/2012,MAC003388,22.8429999
5102,11/23/2012,MAC003388,36.2730001
5103,11/24/2012,MAC003388,50.7659998
5104,11/25/2012,MAC003388,16.7390002
5105,11/26/2012,MAC003388,41.6949997
5106,11/27/2012,MAC003388,22.36
5107,11/28/2012,MAC003388,19.822
5108,11/29/2012,MAC003388,26.6500001
5109,11/30/2012,MAC003388,24.336
5110,12/1/2012,MAC003388,32.3979997
5111,12/2/2012,MAC003388,30.5829999
5112,12/3/2012,MAC003388,30.781
5113,12/4/2012,MAC003388,24.334
5114,12/5/2012,MAC003388,18.068
5115,12/6/2012,MAC003388,22.4590001
5116,12/7/2012,MAC003388,40.8149998
5117,12/8/2012,MAC003388,57.4510003
5118,12/9/2012,MAC003388,50.567
5119,12/10/2012,MAC003388,31.4310001
5120,12/11/2012,MAC003388,28.5130001
5121,12/12/2012,MAC003388,29.7959998
5122,12/13/2012,MAC003388,27.274
5123,12/14/2012,MAC003388,25.9189999
5124,12/15/2012,MAC003388,37.0770001
5125,12/16/2012,MAC003388,24.7029999
5126,12/17/2012,MAC003388,31.573
5127,12/18/2012,MAC003388,29.033
5128,12/19/2012,MAC003388,15.7400001
5129,12/20/2012,MAC003388,56.2100004
5130,12/21/2012,MAC003388,62.5120007
5131,12/22/2012,MAC003388,59.4530003
5132,12/23/2012,MAC003388,42.1039998
5133,12/24/2012,MAC003388,46.778
5134,12/25/2012,MAC003388,39.1119999
5135,12/26/2012,MAC003388,28.1519999
5136,12/27/2012,MAC003388,25.4419999
5137,12/28/2012,MAC003388,51.9200004
5138,12/29/2012,MAC003388,37.3100003
5139,12/30/2012,MAC003388,58.5409997
5140,12/31/2012,MAC003388,60.7419997
5141,1/1/2013,MAC003388,36.6339997
5142,1/2/2013,MAC003388,9.062
5143,1/3/2013,MAC003388,24.7359999
5144,1/4/2013,MAC003388,25.7460001
5145,1/5/2013,MAC003388,37.8280003
5146,1/6/2013,MAC003388,33.8180001
5147,1/7/2013,MAC003388,28.556
5148,1/8/2013,MAC003388,27.6499999
5149,1/9/2013,MAC003388,21.76
5150,1/10/2013,MAC003388,37.6330002
5151,1/11/2013,MAC003388,23.4960001
5152,1/12/2013,MAC003388,52.1219997
5153,1/13/2013,MAC003388,37.6660001
5154,1/14/2013,MAC003388,31.7850001
5155,1/15/2013,MAC003388,30.133
5156,1/16/2013,MAC003388,29.4510001
5157,1/17/2013,MAC003388,24.5910001
5158,1/18/2013,MAC003388,39.3940002
5159,1/19/2013,MAC003388,38.4090001
5160,1/20/2013,MAC003388,37.3579996
5161,1/21/2013,MAC003388,29.8030002
5162,1/22/2013,MAC003388,19.475
5163,1/23/2013,MAC003388,30.6629997
5164,1/24/2013,MAC003388,16.6330001
5165,1/25/2013,MAC003388,41.8230001
5166,1/26/2013,MAC003388,21.5079998
5167,1/27/2013,MAC003388,18.7220001
5168,1/28/2013,MAC003388,30.493
5169,1/29/2013,MAC003388,35.1860001
5170,1/30/2013,MAC003388,30.8279999
5171,1/31/2013,MAC003388,29.9649998
5172,2/1/2013,MAC003388,48.1599998
5173,2/2/2013,MAC003388,52.1039999
5174,2/3/2013,MAC003388,30.7219998
5175,2/4/2013,MAC003388,25.9979999
5176,2/5/2013,MAC003388,22.9379999
5177,2/6/2013,MAC003388,21.514
5178,2/7/2013,MAC003388,22.799
5179,2/8/2013,MAC003388,37.711
5180,2/9/2013,MAC003388,24.748
5181,2/10/2013,MAC003388,17.753
5182,2/11/2013,MAC003388,28.765
5183,2/12/2013,MAC003388,22.249
5184,2/13/2013,MAC003388,26.202
5185,2/14/2013,MAC003388,37.4229999
5186,2/15/2013,MAC003388,51.2619998
5187,2/16/2013,MAC003388,52.5780003
5188,2/17/2013,MAC003388,33.7730001
5189,2/18/2013,MAC003388,24.679
5190,2/19/2013,MAC003388,27.6549999
5191,2/20/2013,MAC003388,29.0320001
5192,2/21/2013,MAC003388,31.157
5193,2/22/2013,MAC003388,55.383
5194,2/23/2013,MAC003388,54.3550001
5195,2/24/2013,MAC003388,39.8119998
5196,2/25/2013,MAC003388,24.5739999
5197,2/26/2013,MAC003388,24.585
5198,2/27/2013,MAC003388,19.261
5199,2/28/2013,MAC003388,23.0449999
5200,3/1/2013,MAC003388,26.503
5201,3/2/2013,MAC003388,32.3219999
5202,3/3/2013,MAC003388,30.6189999
5203,3/4/2013,MAC003388,29.4370001
5204,3/5/2013,MAC003388,16.481
5205,3/6/2013,MAC003388,22.533
5206,3/7/2013,MAC003388,19.156
5207,3/8/2013,MAC003388,51.0189998
5208,3/9/2013,MAC003388,34.8710001
5209,3/10/2013,MAC003388,51.4399996
5210,3/11/2013,MAC003388,34.9629999
5211,3/12/2013,MAC003388,22.0630001
5212,3/13/2013,MAC003388,21.799
5213,3/14/2013,MAC003388,29.0350001
5214,3/15/2013,MAC003388,29.5220003
5215,3/16/2013,MAC003388,27.6
5216,3/17/2013,MAC003388,34.702
5217,3/18/2013,MAC003388,29.8130004
5218,3/19/2013,MAC003388,24.5339998
5219,3/20/2013,MAC003388,18.5829999
5220,3/21/2013,MAC003388,15.545
5221,3/22/2013,MAC003388,31.858
5222,3/23/2013,MAC003388,52.177
5223,3/24/2013,MAC003388,49.0639999
5224,3/25/2013,MAC003388,48.3950003
5225,3/26/2013,MAC003388,26.8540001
5226,3/27/2013,MAC003388,38.2839999
5227,3/28/2013,MAC003388,36.6990001
5228,3/29/2013,MAC003388,43.7609998
5229,3/30/2013,MAC003388,57.4570001
5230,3/31/2013,MAC003388,33.5800001
5231,4/1/2013,MAC003388,44.693
5232,4/2/2013,MAC003388,38.8699998
5233,4/3/2013,MAC003388,36.7589999
5234,4/4/2013,MAC003388,33.0140001
5235,4/5/2013,MAC003388,19.082
5236,4/6/2013,MAC003388,22.441
5237,4/7/2013,MAC003388,29.2259999
5238,4/8/2013,MAC003388,19.438
5239,4/9/2013,MAC003388,32.7909997
5240,4/10/2013,MAC003388,20.785
5241,4/11/2013,MAC003388,22.546
5242,4/12/2013,MAC003388,37.2090002
5243,4/13/2013,MAC003388,50.0520003
5244,4/14/2013,MAC003388,29.2689999
5245,4/15/2013,MAC003388,28.8800002
5246,4/16/2013,MAC003388,19.9910001
5247,4/17/2013,MAC003388,18.5230001
5248,4/18/2013,MAC003388,14.718
5249,4/19/2013,MAC003388,14.62
5250,4/20/2013,MAC003388,38.2470004
5251,4/21/2013,MAC003388,28.623
5252,4/22/2013,MAC003388,20.7969999
